Frame,Fish_ID,X_center,Y_center
1051,5113,1104.7683,576.6909
1051,5773,1802.0911,390.83438
1051,5763,1110.5187,565.5991
1052,4981,1676.0709,894.6942
1052,5594,1190.3433,338.02832
1052,5567,211.49048,560.0454
1052,5711,1808.3096,547.4656
1052,5512,641.9697,291.14133
1052,5707,161.39287,406.9488
1052,5350,1231.4143,819.6764
1052,5349,1610.5336,378.05298
1052,5659,403.54565,454.37756
1052,5787,401.12274,555.8855
1052,5791,28.01791,390.4361
1052,5803,1545.2888,513.94666
1052,5522,1531.5331,883.08044
1052,5113,1103.1655,573.5678
1052,5773,1801.4967,388.9745
1052,5686,1640.2046,228.6005
1052,5530,283.72266,406.6766
1053,4981,1663.9275,894.8924
1053,5594,1185.6302,345.14972
1053,5567,255.9827,564.1547
1053,5711,1806.8569,546.9898
1053,5512,651.73285,289.60406
1053,5707,172.74416,407.5557
1053,5350,1215.5903,808.81836
1053,5349,1602.7433,374.62927
1053,5659,415.85486,456.11893
1053,5787,371.96198,562.2268
1053,5803,1546.301,511.97333
1053,5113,1095.4022,576.2034
1053,5773,1782.4764,389.96924
1053,5827,1807.1499,227.89935
1053,5829,846.94543,306.25415
1053,5686,1643.8428,241.73914
1053,5596,589.2229,485.96216
1054,4981,1710.044,915.5239
1054,5594,1179.6923,348.26355
1054,5711,1806.2795,546.2055
1054,5512,660.87573,289.72195
1054,5707,188.08856,410.9652
1054,5350,1255.2661,809.5285
1054,5349,1593.9011,379.7648
1054,5659,423.16217,455.55652
1054,5787,378.6903,563.25977
1054,5803,1544.5801,517.0799
1054,5113,1088.5044,573.74365
1054,5773,1769.3182,393.69305
1054,5827,1813.6138,239.99846
1054,5686,1646.1221,246.55038
1054,5481,959.1526,734.27637
1054,5704,1542.1338,537.376
1054,5522,1573.0977,884.71094
1055,4981,1735.3352,928.887
1055,5594,1172.2637,347.71085
1055,5711,1807.6102,545.67487
1055,5512,666.7809,288.03613
1055,5707,200.3652,413.08704
1055,5350,1285.833,814.7308
1055,5349,1588.4034,379.88492
1055,5659,434.06415,455.81168
1055,5787,382.7964,566.28094
1055,5113,1080.1453,568.44727
1055,5827,1816.6775,245.0336
1055,5686,1648.5143,248.33716
1055,5836,124.86406,600.89734
1055,5839,192.9367,577.5134
1055,5481,977.42194,735.6315
1055,5704,1543.804,542.96625
1055,5522,1590.5162,884.7827
1055,5597,726.96826,438.45782
1056,4981,1740.8079,922.4858
1056,5594,1164.6069,348.70697
1056,5711,1809.4026,543.69055
1056,5512,677.1561,287.8657
1056,5707,216.63602,412.02835
1056,5350,1300.8286,812.23334
1056,5349,1582.5615,375.80206
1056,5659,447.1413,458.31677
1056,5113,1075.8173,565.6728
1056,5827,1816.3269,247.48383
1056,5686,1648.0471,249.79575
1056,5481,989.6465,732.6388
1056,5704,1545.3396,541.34436
1056,5522,1591.2507,886.22235
1056,5597,732.6279,432.23315
1057,4981,1746.4685,918.87476
1057,5594,1156.3351,347.88913
1057,5711,1808.7695,542.095
1057,5512,684.7809,278.97055
1057,5707,230.41478,409.79266
1057,5350,1321.8091,830.47345
1057,5659,466.58914,469.33386
1057,5113,1051.0515,561.2226
1057,5827,1815.4789,246.81772
1057,5686,1647.2896,250.994
1057,5481,1007.5881,725.36707
1057,5704,1545.2458,542.69006
1057,5522,1599.6947,893.45215
1057,5843,525.2036,560.7698
1057,5844,456.55646,464.7354
1057,5787,371.92358,562.83997
1057,5836,130.49385,606.6249
1058,4981,1746.8467,913.4219
1058,5594,1151.5767,347.90643
1058,5711,1808.561,541.2688
1058,5707,242.94247,412.5149
1058,5350,1362.5931,821.2528
1058,5686,1640.896,253.74936
1058,5481,1017.3439,701.3916
1058,5522,1599.3484,892.9332
1058,5843,526.22375,566.4852
1058,5844,466.68228,462.9757
1058,5787,350.3376,566.79266
1058,5836,115.154366,594.1449
1058,5803,1549.43,537.5896
1059,4981,1748.9095,909.24414
1059,5594,1143.0386,347.9511
1059,5711,1808.3383,540.9304
1059,5707,254.20233,409.80252
1059,5350,1348.6182,820.14465
1059,5686,1635.6105,259.8271
1059,5481,1018.8578,709.1771
1059,5522,1601.3182,891.261
1059,5843,517.8331,569.0249
1059,5787,321.4524,571.19244
1059,5855,702.28,301.87872
1059,5567,307.93073,552.7225
1059,5512,706.40826,287.20956
1059,5113,1023.52094,558.52606
1060,4981,1750.388,907.4475
1060,5594,1135.0073,348.27426
1060,5711,1808.2759,540.6247
1060,5707,270.3401,410.96698
1060,5350,1393.8867,827.06055
1060,5481,1057.2509,704.8873
1060,5522,1602.5901,890.93225
1060,5843,531.7497,567.51624
1060,5567,309.22418,553.92114
1060,5512,717.5363,293.2649
1060,5113,1013.15686,557.8065
1060,5836,110.96963,613.6211
1061,4981,1760.3229,906.5243
1061,5594,1126.4954,348.5738
1061,5711,1808.1108,540.35547
1061,5707,284.48923,413.44434
1061,5350,1406.6375,832.6338
1061,5481,1074.9358,690.08044
1061,5522,1607.3474,888.8069
1061,5843,558.56287,567.751
1061,5512,729.5354,287.02747
1061,5113,1008.0397,557.6201
1061,5865,1201.6023,718.4934
1061,5869,1349.0635,470.91714
1061,5836,111.10591,612.9584
1061,5787,305.36978,575.34485
1061,5855,723.401,305.83032
1062,4981,1766.6738,906.2269
1062,5594,1119.1558,349.81967
1062,5711,1808.4385,540.3348
1062,5707,302.2328,412.7708
1062,5350,1414.4973,859.57117
1062,5481,1083.9912,700.7897
1062,5522,1613.5521,890.4513
1062,5843,570.71967,569.2329
1062,5512,732.8191,292.32758
1062,5113,1004.40924,560.04877
1062,5865,1206.9304,719.6107
1062,5836,119.43311,593.21906
1062,5872,804.2782,457.4132
1062,5873,463.4475,567.5835
1062,5787,313.35297,570.4931
1063,4981,1775.1555,910.803
1063,5594,1111.1274,338.00412
1063,5711,1808.78,540.6658
1063,5707,328.70486,412.0002
1063,5350,1389.3657,866.51764
1063,5481,1098.928,716.64233
1063,5522,1616.7642,894.59125
1063,5843,585.86536,566.3373
1063,5512,743.0001,290.49094
1063,5113,996.00055,559.5681
1063,5873,477.47595,567.14343
1063,5787,328.59604,571.63
1063,5879,1118.7826,303.38815
1063,5694,1045.3165,710.0024
1063,5839,183.57704,576.6342
1063,5567,339.98233,550.285
1063,5869,1341.7476,474.51538
1064,4981,1787.5063,917.4941
1064,5711,1808.9114,544.1237
1064,5707,334.13235,412.6926
1064,5350,1394.1497,864.0951
1064,5481,1118.102,720.7024
1064,5522,1628.4744,891.1477
1064,5843,607.09625,557.46
1064,5113,991.6346,558.7321
1064,5873,487.54727,564.1221
1064,5879,1109.4016,294.4075
1064,5880,1093.8722,409.28827
1064,5881,1797.2065,663.1814
1064,5869,1338.1289,475.40686
1065,4981,1793.5519,919.77765
1065,5711,1807.6099,546.66174
1065,5707,341.37357,416.83527
1065,5350,1397.6692,864.12213
1065,5481,1127.9327,723.4617
1065,5522,1631.4375,892.66895
1065,5843,617.9905,550.9486
1065,5113,988.5698,559.10187
1065,5873,499.44525,559.0781
1065,5879,1102.1888,299.451
1065,5880,1097.2083,408.31433
1065,5881,1786.1772,664.293
1065,5594,1096.329,335.88248
1066,4981,1789.9263,919.9475
1066,5711,1806.4067,543.33496
1066,5707,356.03058,413.5377
1066,5350,1397.9487,873.35205
1066,5481,1124.5964,714.55444
1066,5522,1626.3794,898.4728
1066,5843,634.9436,554.4096
1066,5113,990.4529,561.276
1066,5873,512.5981,559.2324
1066,5594,1101.1277,307.40125
1066,5865,1244.288,724.81744
1067,4981,1796.387,919.8263
1067,5711,1804.7473,539.6239
1067,5707,358.52026,411.65662
1067,5350,1413.6172,876.6331
1067,5481,1141.8706,723.4174
1067,5522,1638.3296,900.39746
1067,5843,648.1172,547.9396
1067,5113,992.9535,561.0471
1067,5594,1117.9757,293.35162
1067,5752,530.626,552.5723
1068,4981,1801.6823,920.9113
1068,5711,1804.8994,541.60864
1068,5707,374.24548,413.88934
1068,5350,1429.8582,877.80164
1068,5481,1160.2764,707.349
1068,5522,1647.8889,896.37604
1068,5843,664.1128,550.2274
1068,5113,996.02356,561.0745
1068,5594,1117.948,289.61514
1068,5764,982.5029,668.36035
1068,5880,1098.3367,407.5158
1068,5881,1795.7749,668.30835
1068,5873,541.3497,557.1618
1069,4981,1803.7878,920.72504
1069,5711,1808.2295,546.28577
1069,5707,387.88324,409.49194
1069,5350,1439.3848,879.0913
1069,5481,1165.1846,717.41125
1069,5522,1653.3151,895.80884
1069,5843,681.6258,551.8938
1069,5113,1000.8839,562.3684
1069,5594,1112.4089,287.66068
1069,5897,237.45805,573.9245
1069,5880,1090.2296,403.73816
1069,5881,1798.2439,673.9984
1069,5873,561.9254,554.32056
1069,5728,387.58044,421.98254
1069,5694,1068.2524,723.20215
1069,5567,428.8518,563.2036
1070,4981,1805.3328,918.93854
1070,5711,1811.3296,548.89685
1070,5350,1446.2802,878.5424
1070,5481,1172.8665,722.3487
1070,5522,1657.1923,898.12305
1070,5843,696.3674,553.6975
1070,5113,1000.8048,562.0313
1070,5594,1141.689,286.07666
1070,5897,255.37361,579.4839
1070,5880,1094.4158,402.84238
1070,5881,1800.8259,678.3117
1070,5873,574.989,552.9083
1070,5728,399.2422,420.72202
1070,5694,1081.9081,722.1104
1070,5567,440.8576,564.53345
1071,4981,1805.8246,919.9879
1071,5711,1814.8662,557.188
1071,5350,1451.152,859.01624
1071,5481,1182.4121,723.85944
1071,5522,1657.7214,898.41296
1071,5843,708.19446,552.45544
1071,5113,1001.2373,560.70496
1071,5880,1085.5033,403.11975
1071,5881,1792.9681,660.3488
1071,5873,587.6581,553.13403
1071,5728,415.1074,419.6292
1071,5567,459.07983,564.45337
1072,4981,1788.0605,926.1581
1072,5711,1816.2568,547.69635
1072,5843,722.26514,536.5026
1072,5873,600.8413,550.40485
1072,5728,429.36832,420.55295
1072,5910,324.2085,373.9746
1072,5879,1056.3635,312.8659
1073,4981,1779.9968,928.1211
1073,5711,1815.0646,541.83167
1073,5843,749.7482,535.188
1073,5873,625.777,548.1694
1073,5728,440.38788,421.06238
1073,5911,1376.5337,476.9489
1073,5879,1042.2324,306.5587
1074,4981,1780.8088,927.31665
1074,5711,1813.7606,538.57666
1074,5843,771.97327,536.4803
1074,5873,642.5271,546.9167
1074,5728,456.20947,421.23596
1074,5911,1380.166,474.5552
1074,5879,1045.6423,299.5252
1074,5917,1496.81,446.90155
1074,5922,164.4497,516.3409
1074,5783,491.58685,421.4549
1074,5350,1432.1309,854.2203
1074,5881,1794.4644,675.65
1074,5567,505.82523,563.7529
1075,4981,1781.2533,926.6831
1075,5843,785.1961,524.0417
1075,5873,648.17957,544.4646
1075,5911,1383.4937,473.36407
1075,5879,1043.831,311.16302
1075,5922,171.05203,499.53452
1075,5932,413.79596,344.9901
1075,5567,516.7254,560.6466
1076,4981,1782.3779,923.5071
1076,5843,793.2368,515.8181
1076,5873,659.42523,542.32465
1076,5911,1387.1727,474.72845
1076,5879,1047.3843,319.1831
1076,5922,178.67284,507.64252
1076,5932,416.27917,350.539
1076,5567,531.6517,560.5884
1076,5763,967.59827,555.983
1076,5711,1810.4574,534.26355
1077,4981,1782.9897,923.6419
1077,5873,669.24585,549.9414
1077,5911,1389.0935,474.38776
1077,5879,1044.7106,322.69574
1077,5922,185.8074,517.9663
1077,5567,536.12317,557.66284
1077,5763,959.56494,553.4617
1078,4981,1801.3336,926.8602
1078,5911,1392.2463,472.7008
1078,5879,1039.9728,332.45615
1078,5922,191.7699,521.5412
1078,5567,543.82104,556.4376
1078,5481,1216.05,727.683
1078,5522,1685.6697,910.257
1078,5350,1471.75,842.0868
1078,5881,1815.5144,658.44135
1078,5711,1809.3064,530.016
1079,4981,1829.6647,944.0745
1079,5911,1394.2728,473.23816
1079,5879,1039.6277,338.3952
1079,5922,197.81522,518.7567
1079,5567,549.7168,552.6385
1079,5481,1216.3232,725.3129
1079,5350,1557.013,869.9994
1079,5711,1809.0115,529.14923
1080,5911,1394.8905,476.6286
1080,5922,204.64276,518.5349
1080,5567,557.4114,552.1988
1080,5481,1222.1409,726.30115
1080,5350,1599.894,877.2884
1080,5711,1810.4961,529.27716
1081,5911,1396.791,471.56213
1081,5922,208.30399,515.00037
1081,5567,569.2933,551.7342
1081,5481,1222.3757,730.05054
1081,5350,1623.9669,877.28406
1081,5711,1810.9724,529.17303
1081,5659,781.30225,517.91565
1081,5704,1586.6675,515.0773
1082,5911,1395.25,470.3177
1082,5922,212.98727,512.89874
1082,5567,574.08746,552.31384
1082,5481,1222.5767,731.10913
1082,5350,1634.9263,876.0051
1082,5967,1091.2155,245.22055
1082,5704,1589.0593,513.8072
1083,5911,1397.8668,468.26
1083,5922,220.03693,511.96796
1083,5567,583.20917,549.1008
1083,5350,1731.3484,900.7554
1083,5967,1089.8744,245.7158
1083,5704,1588.7454,512.756
1083,5659,818.65735,537.63257
1084,5911,1399.1232,465.62067
1084,5922,224.99042,515.3144
1084,5567,592.86066,549.577
1084,5350,1756.2946,908.1457
1084,5967,1100.5791,239.45279
1084,5704,1589.634,511.05594
1084,5982,1503.3342,858.16144
1084,5983,1556.0516,1011.2913
1084,5659,815.87524,539.60803
1084,5881,1799.103,652.74023
1084,5711,1816.1873,533.23175
1085,5911,1399.1053,470.30682
1085,5922,229.87901,518.0888
1085,5567,598.7142,543.9409
1085,5967,1109.376,237.27823
1085,5704,1593.2363,509.93225
1085,5982,1576.8441,862.69653
1085,5983,1588.6956,1010.61884
1085,5659,830.45374,537.53723
1085,5711,1817.8774,532.9715
1085,5481,1218.5107,713.0437
1086,5922,234.55264,520.20605
1086,5567,606.3056,542.5551
1086,5967,1113.8158,243.97704
1086,5704,1594.2759,515.24506
1086,5659,832.0602,539.51184
1086,5350,1779.1306,923.0737
1086,5881,1798.6025,676.4808
1087,5922,238.45905,518.1649
1087,5967,1119.2522,246.1727
1087,5704,1595.7747,513.64545
1087,5659,842.38165,519.6271
1087,5982,1633.3519,874.3783
1087,5481,1234.1746,702.3185
1088,5922,245.23364,519.39136
1088,5967,1122.7985,245.44196
1088,5704,1596.8555,512.8219
1088,5659,848.84216,515.87994
1088,5982,1639.3456,873.942
1088,5481,1236.5613,697.4247
1088,5711,1820.9795,520.97754
1089,5922,272.84216,515.59235
1089,5704,1596.0299,513.849
1089,5982,1633.3748,870.4414
1089,5481,1237.058,693.02924
1089,6017,201.64459,426.59177
1089,5711,1821.1287,517.2277
1089,5594,1141.5063,222.24362
1089,5567,627.1533,542.6688
1090,5922,270.44763,516.6603
1090,5704,1598.1343,514.19556
1090,5982,1635.9132,873.23047
1090,5481,1243.7755,685.5204
1090,5711,1821.2351,516.6593
1090,5594,1138.186,218.40224
1090,5967,1135.2045,262.73242
1090,5659,864.8911,512.9975
1091,5922,267.47766,516.5911
1091,5704,1600.7336,513.57666
1091,5982,1638.42,872.5402
1091,5481,1250.1797,680.4512
1091,5711,1822.0798,518.47815
1091,5594,1142.8452,217.73184
1091,5567,645.41956,544.87256
1092,5922,296.65353,506.50195
1092,5704,1602.0317,512.56244
1092,5982,1651.7002,875.7516
1092,5481,1267.8317,678.1991
1092,5594,1161.6685,218.37518
1092,5567,650.661,543.95013
1092,6017,207.05676,417.24823
1093,5922,299.97916,491.28522
1093,5704,1604.9275,511.38037
1093,5982,1655.243,868.7385
1093,5481,1284.999,676.8911
1093,5594,1180.9958,215.92198
1093,6040,1481.4629,469.3824
1093,5711,1825.2395,519.62244
1094,5922,289.17358,488.85037
1094,5704,1606.3357,504.80664
1094,5982,1659.6775,875.48694
1094,5481,1285.6788,666.2755
1094,5594,1205.3744,216.01196
1094,6040,1478.7598,463.56906
1094,5711,1825.543,519.1216
1094,5567,673.8738,542.69543
1095,5922,295.4659,478.56976
1095,5704,1609.9368,507.36182
1095,5982,1656.2178,875.8452
1095,5481,1282.7109,664.75757
1095,5594,1225.1761,211.81905
1095,5711,1829.7992,516.2677
1096,5922,293.60458,481.42206
1096,5704,1611.6052,506.87946
1096,5982,1665.4963,881.033
1096,5481,1290.9724,672.96844
1096,5594,1250.1108,208.9067
1096,5711,1831.4409,516.1326
1096,6056,953.3163,560.6664
1096,6057,293.00742,491.24823
1097,5922,300.1488,486.0523
1097,5982,1674.0591,885.7881
1097,5481,1305.7216,662.22266
1097,5594,1268.8065,207.46552
1097,6056,954.1283,566.2127
1097,6057,298.78806,495.65283
1098,5922,312.75687,485.7602
1098,5982,1680.793,892.1693
1098,5481,1329.0815,662.1564
1098,5594,1284.6018,202.20844
1098,6056,955.0231,560.0823
1098,6057,317.4106,498.68747
1098,5711,1834.6499,515.08093
1099,5922,323.99377,495.9218
1099,5982,1693.2266,890.59937
1099,5481,1368.4492,658.5323
1099,5594,1296.0624,200.67368
1099,6056,953.507,560.8037
1099,6057,327.19434,497.43954
1099,6070,876.7794,485.34082
1099,5711,1837.9011,512.6603
1099,5932,463.02496,396.99164
1099,5881,1774.0361,745.22864
1099,6017,242.03731,382.79
1100,5922,331.10385,486.64325
1100,5481,1391.0068,664.1354
1100,5594,1302.1024,195.94856
1100,6080,1565.5947,980.6452
1100,5932,458.86734,394.7442
1100,5881,1781.0835,741.1292
1100,6017,243.67018,377.8697
1100,5873,953.09045,528.0871
1101,5922,345.77737,484.15698
1101,5594,1310.3579,193.22351
1101,6080,1561.6826,984.3734
1101,5932,451.51917,390.20346
1101,6017,244.81152,372.2155
1101,6089,60.538265,609.3452
1101,5982,1609.9614,826.7856
1101,6057,349.49026,500.04953
1102,5922,345.05682,487.40277
1102,5594,1321.16,191.78842
1102,5932,442.37262,387.06732
1102,6017,251.4592,364.79993
1102,6089,68.0983,606.98584
1102,5982,1622.552,836.1189
1102,6057,354.1701,506.38004
1102,5704,1621.5474,508.77942
1102,5711,1846.5818,512.7172
1102,5873,963.7379,547.0612
1103,5922,350.79227,480.5929
1103,5594,1336.3572,190.54317
1103,5932,438.12466,384.35516
1103,6017,256.46405,358.1806
1103,6089,74.76773,604.32416
1103,5982,1599.4287,818.23914
1103,5711,1848.1992,511.94202
1103,5873,963.3523,548.468
1104,5922,364.96857,483.69482
1104,5594,1351.3867,190.13425
1104,5932,427.0667,383.04813
1104,6017,259.03326,351.07794
1104,6089,80.6616,608.1134
1104,5982,1625.2406,838.72046
1104,5711,1850.083,511.94513
1104,5873,964.3982,557.1774
1104,6104,679.8661,548.4865
1104,6057,365.5595,507.1499
1104,5704,1626.8151,508.8704
1105,5922,371.72552,481.32605
1105,5594,1374.6361,188.51321
1105,5932,422.15912,375.96088
1105,6017,262.24402,344.65265
1105,6089,83.88782,606.255
1105,5982,1656.6079,866.73816
1105,5711,1851.5356,512.25476
1105,5873,961.49445,558.1306
1105,6104,683.63025,549.40076
1105,6110,1333.2681,686.2173
1105,6057,372.2346,497.5067
1105,5704,1627.8821,509.70825
1106,5594,1400.3787,187.55197
1106,5932,415.35834,375.7932
1106,6017,265.06628,337.0985
1106,6089,90.299644,605.8379
1106,5982,1678.4259,881.9514
1106,5711,1851.4619,510.98288
1106,5873,963.07263,563.49255
1106,6104,693.45264,548.51965
1106,6110,1360.502,679.05286
1106,6057,377.62213,493.23456
1106,5704,1629.6853,509.4841
1107,5594,1421.1547,189.56851
1107,5932,409.07068,374.59247
1107,6017,267.63998,330.44666
1107,6089,96.943756,603.994
1107,5982,1695.1406,892.2864
1107,5711,1853.3475,510.62445
1107,5873,962.70605,563.60486
1107,6104,695.11096,548.20416
1107,6110,1379.4347,668.9751
1107,5704,1633.3914,508.34174
1107,5922,388.80884,476.29138
1108,5594,1433.762,189.13142
1108,6089,103.44957,603.4071
1108,5982,1663.883,859.9966
1108,5711,1853.6062,508.44354
1108,5873,963.99585,569.9735
1108,6104,702.9585,548.0989
1108,5704,1635.7556,507.75946
1108,6118,1479.5251,483.16217
1108,5922,395.87256,485.06964
1108,6057,395.3369,499.45685
1109,5594,1433.9792,182.54425
1109,6089,110.84567,604.9382
1109,5982,1640.4586,830.586
1109,5711,1855.1664,506.28406
1109,5873,963.5996,569.38513
1109,6104,708.78723,550.36676
1109,5704,1637.4008,501.61893
1109,5922,400.61392,489.88116
1109,6057,406.2271,497.83142
1109,5932,404.97235,373.43756
1109,6017,271.06372,322.88348
1110,5594,1436.4346,180.49469
1110,6089,115.87568,603.99506
1110,5982,1630.8584,817.8956
1110,5711,1852.9453,509.4571
1110,5873,964.3195,572.32776
1110,6104,715.70276,550.40967
1110,5922,409.88544,482.91388
1110,6057,413.5561,503.70517
1110,6127,1049.0399,345.9195
1110,6128,1515.0928,731.5745
1110,5932,394.64017,370.03287
1110,6017,273.28442,319.41895
1111,5594,1438.7904,177.12549
1111,6089,123.05542,603.3336
1111,5982,1623.0735,807.45135
1111,5711,1861.1622,505.3302
1111,5873,967.25433,571.9206
1111,6104,720.9304,556.6847
1111,5922,418.6551,483.0097
1111,6057,418.998,497.3166
1111,6127,1055.2136,345.5288
1111,6128,1512.7437,718.97894
1111,5932,391.9236,371.74142
1111,6017,274.16675,313.8036
1112,5594,1444.9941,178.67775
1112,6089,127.83803,599.8548
1112,5982,1618.7671,792.3733
1112,5873,973.48157,571.23267
1112,6104,724.56433,550.694
1112,5922,425.67865,480.72232
1112,6057,426.61838,496.3474
1112,5932,388.96408,371.52765
1112,6017,282.62143,305.8343
1113,5594,1459.7251,184.98251
1113,6089,134.0552,596.439
1113,5982,1614.6816,788.4573
1113,5873,971.65344,564.1006
1113,6104,729.09406,548.2817
1113,5932,386.81497,370.21295
1114,5594,1484.1494,187.38966
1114,6089,138.67331,595.0771
1114,5982,1619.0193,786.1842
1114,5873,977.4085,558.60754
1114,6104,729.8198,548.21326
1114,5932,382.3804,366.29016
1115,5594,1506.7805,195.87488
1115,5982,1620.8666,790.0968
1115,5873,983.13055,556.5101
1115,6104,732.7362,549.01196
1115,5932,374.17206,365.58563
1115,6017,297.82086,272.3252
1116,5594,1520.5095,199.42354
1116,5982,1630.5026,794.7804
1116,5873,985.17163,554.50146
1116,6104,732.8974,549.54614
1116,5932,372.15558,364.1102
1116,6161,54.55385,697.8474
1116,6163,640.5104,332.60376
1116,6017,300.90576,260.90234
1116,6057,456.61432,500.96338
1116,6089,146.99374,569.08057
1117,5594,1523.6638,199.56052
1117,5982,1638.9717,798.1376
1117,5873,987.8307,554.975
1117,6104,733.69214,549.7921
1117,5932,369.94128,361.80917
1117,6161,59.574886,699.84717
1117,6163,654.46124,330.46063
1117,6017,302.6014,257.51602
1118,5594,1522.4333,210.72781
1118,5982,1642.1299,799.3607
1118,5873,988.7606,562.151
1118,6104,740.282,547.4711
1118,5932,369.6801,360.54892
1118,6161,65.82987,697.33746
1118,6163,654.1998,331.08972
1118,6017,311.8647,241.01117
1118,6168,169.93672,569.7255
1119,5594,1519.4412,208.37018
1119,5982,1645.9021,800.0177
1119,5873,990.6066,556.0075
1119,6104,743.0296,547.5272
1119,5932,362.43115,360.3318
1119,6161,69.42885,698.82166
1119,6163,658.4341,311.6416
1119,6017,319.51245,227.79684
1119,6168,167.27663,559.65015
1120,5594,1518.6941,200.07285
1120,5982,1681.0398,822.75555
1120,5873,990.4241,553.7475
1120,6104,750.05347,548.36804
1120,5932,355.09625,357.25192
1120,6161,75.49033,695.3991
1120,6017,322.0457,221.18822
1121,5594,1524.7982,194.90149
1121,5982,1700.0981,840.23004
1121,5873,993.0089,551.4458
1121,6104,756.67,545.6648
1121,5932,352.36948,356.4505
1121,6161,78.897,691.75397
1121,6017,325.54572,210.15347
1121,6171,1472.2399,713.82385
1121,6172,665.3008,324.212
1121,6057,510.70404,501.40936
1122,5982,1678.7463,824.7654
1122,5873,998.1426,552.46375
1122,6104,765.3718,544.1978
1122,6161,83.3149,687.59326
1122,6017,328.25165,202.82242
1122,6172,675.5399,321.16663
1122,6057,511.39804,499.96948
1123,5982,1672.0332,819.03
1123,5873,1001.0321,552.3208
1123,6104,769.6051,544.0124
1123,6161,87.823425,685.4852
1123,6017,333.59888,196.52055
1123,6172,682.22156,318.94717
1123,5704,1662.2263,493.2943
1123,5711,1876.1984,507.194
1123,5922,501.7423,486.5336
1124,5982,1670.1503,814.44244
1124,5873,1002.6066,552.49194
1124,6104,774.93054,544.3983
1124,6161,91.27171,684.2072
1124,6017,335.26715,190.01263
1124,6172,693.7142,319.0889
1124,6182,17.495462,678.5545
1124,6057,515.9342,494.19104
1125,5982,1670.2505,812.06635
1125,5873,1005.979,552.4551
1125,6104,782.7522,543.151
1125,6161,95.83732,683.99756
1125,6017,339.1258,185.57657
1125,6172,706.22046,318.81146
1125,6182,17.898901,679.849
1125,6057,520.5214,491.35056
1125,5932,341.32507,333.65784
1125,5704,1663.0098,493.9828
1125,5711,1875.9323,498.9687
1126,5982,1683.0846,818.49084
1126,5873,1008.26294,554.2453
1126,6104,788.4592,537.58984
1126,6161,98.96979,683.5945
1126,6017,343.1261,181.12947
1126,6172,714.1387,317.57397
1126,6182,18.122503,677.84094
1126,6057,526.6704,491.27997
1126,5932,342.28143,330.1707
1127,5982,1697.699,826.8668
1127,5873,1008.9127,554.95874
1127,6104,791.3627,535.02716
1127,6017,345.71024,170.2488
1127,6172,716.1113,318.28314
1127,6057,531.9255,493.8507
1127,5932,341.36017,328.04907
1127,6192,1552.7838,489.70502
1127,5922,530.5272,476.7851
1127,5704,1669.7441,497.7009
1128,5982,1692.8938,816.8874
1128,5873,1011.0185,550.5149
1128,6104,793.4038,534.7399
1128,6017,349.17642,166.47086
1128,6172,724.73047,316.24634
1128,6057,534.1465,494.5194
1128,5704,1673.8073,495.9739
1128,6161,108.48649,684.8041
1129,5982,1688.8524,808.6126
1129,5873,1012.12933,549.7263
1129,6104,795.7639,532.66864
1129,6017,351.4843,161.02124
1129,6172,732.11597,315.44128
1129,5704,1682.5396,496.48206
1129,6201,334.2461,308.9016
1129,6161,113.673615,673.2565
1129,5932,340.40143,319.77777
1130,5982,1687.0919,804.025
1130,5873,1011.688,550.4002
1130,6104,795.1554,534.9318
1130,6017,353.4373,156.32176
1130,6172,736.0872,314.90433
1130,6201,331.26538,310.3521
1130,6161,117.335495,669.7207
1130,6205,340.33743,585.9972
1130,6206,730.7064,328.57397
1130,6207,1568.9609,429.44073
1131,5982,1687.7656,802.51605
1131,5873,1011.19653,551.68097
1131,6017,357.03897,150.95099
1131,6172,740.8775,314.99408
1131,6201,333.72852,307.66205
1131,6161,121.62081,671.2124
1131,6205,345.41702,581.54626
1131,5922,543.8272,465.29047
1131,6057,546.6461,483.22556
1132,5982,1689.3873,801.98474
1132,5873,1011.8192,551.8942
1132,6017,360.6341,145.07036
1132,6172,744.7988,315.09772
1132,6201,332.83835,304.69504
1132,6161,125.477585,667.4603
1132,6205,356.38263,580.4422
1132,6210,928.9185,467.02435
1132,6057,551.1133,486.09995
1133,5982,1692.9558,808.2739
1133,5873,1010.4481,551.0163
1133,6017,364.33698,136.50136
1133,6172,750.85803,314.8549
1133,6201,332.32153,298.32492
1133,6161,126.49478,668.2782
1133,6210,930.9801,467.74115
1133,5932,328.78586,305.69385
1134,5982,1700.5654,814.4695
1134,5873,1010.06555,547.448
1134,6017,368.4655,130.50491
1134,6172,753.54816,313.7379
1134,6201,332.36676,301.15527
1134,6161,128.1233,654.3258
1134,5704,1699.7747,497.7334
1134,6104,800.86743,546.75525
1135,5982,1708.3733,817.70306
1135,5873,1010.80066,544.71844
1135,6017,373.87268,124.502106
1135,6172,756.79645,314.60968
1135,6201,332.73938,298.25696
1135,6161,129.52914,655.39624
1135,5704,1701.5457,498.737
1135,6104,801.1379,548.24475
1136,5982,1715.7642,819.84015
1136,6017,379.8719,118.87485
1136,6172,760.20013,314.0842
1136,6201,331.13763,296.59277
1136,6161,129.92358,650.6658
1136,6057,567.98737,494.9486
1137,5982,1720.583,818.921
1137,6017,384.1929,107.32894
1137,6172,765.02167,314.41736
1137,6201,329.1057,292.26227
1137,6161,133.02156,649.93463
